product_id,merchant_title,shopify_variant_title,fresh_missing_required_attrs,current_sizes,current_age_group,current_gender,suggested_sizes,suggested_age_group,suggested_gender,decision_state,selected_for_apply,decision_reasons,write_scope_if_approved,rollback_required_before_write
online:pt:BR:43774078390340,Tênis Nike Air Jordan 1 Low OG x Nigel Sylvester Better With Time Preto,42,age group; gender; size,,,,42,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:43774078390350,Tênis Nike Air Jordan 1 Low OG x Nigel Sylvester Better With Time Preto,43,age group; gender; size,,,,43,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:43774078390360,Tênis Nike Air Jordan 1 Low OG x Nigel Sylvester Better With Time Preto,44,age group; gender; size,,,,44,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:43774078390370,Tênis Nike Air Jordan 1 Low OG x Nigel Sylvester Better With Time Preto,45,age group; gender; size,,,,45,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:IH7323100,Tênis Nike Air Jordan 1 Low Sail Soft Pearl Sequins Bege,34,age group; gender; size,,,,34,adult,female,blocked_non_default_age_gender,False,not adult/unisex default,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:IH7323101,Tênis Nike Air Jordan 1 Low Sail Soft Pearl Sequins Bege,35,age group; gender; size,,,,35,adult,female,blocked_non_default_age_gender,False,not adult/unisex default,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:IH7323102,Tênis Nike Air Jordan 1 Low Sail Soft Pearl Sequins Bege,36,age group; gender; size,,,,36,adult,female,blocked_non_default_age_gender,False,not adult/unisex default,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:IH7323103,Tênis Nike Air Jordan 1 Low Sail Soft Pearl Sequins Bege,37,age group; gender; size,,,,37,adult,female,blocked_non_default_age_gender,False,not adult/unisex default,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:IH7323104,Tênis Nike Air Jordan 1 Low Sail Soft Pearl Sequins Bege,38,age group; gender; size,,,,38,adult,female,blocked_non_default_age_gender,False,not adult/unisex default,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:IH7323105,Tênis Nike Air Jordan 1 Low Sail Soft Pearl Sequins Bege,39,age group; gender; size,,,,39,adult,female,blocked_non_default_age_gender,False,not adult/unisex default,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:IH7323106,Tênis Nike Air Jordan 1 Low Sail Soft Pearl Sequins Bege,40,age group; gender; size,,,,40,adult,female,blocked_non_default_age_gender,False,not adult/unisex default,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:553560118-1,Tênis Nike Air Jordan 1 Low White University Red Branco,35.5,age group; gender; size,,,,35.5,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:BQ6472104-2,Tênis Nike Air Jordan 1 Mid Kentucky Blue Azul,34,age group; gender; size,,,,34,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:BQ6472104-3,Tênis Nike Air Jordan 1 Mid Kentucky Blue Azul,35,age group; gender; size,,,,35,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:BQ6472104-4,Tênis Nike Air Jordan 1 Mid Kentucky Blue Azul,36,age group; gender; size,,,,36,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:BQ6472104-5,Tênis Nike Air Jordan 1 Mid Kentucky Blue Azul,37,age group; gender; size,,,,37,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:DM3531800-38,Tênis Nike Air Jordan 1 Mid SE Electro Orange Laranja,38,age group; gender; size,,,,38,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:DM3531800-42,Tênis Nike Air Jordan 1 Mid SE Electro Orange Laranja,42,age group; gender; size,,,,42,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:DM3531800-43,Tênis Nike Air Jordan 1 Mid SE Electro Orange Laranja,43,age group; gender; size,,,,43,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:DM3531800-44,Tênis Nike Air Jordan 1 Mid SE Electro Orange Laranja,44,age group; gender; size,,,,44,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:DH3227105,Tênis Nike Air Jordan 1 Retro High Fragment Design x Travis Scott Couro Branco Azul,34,age group; gender; size,,,,34,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:DH3227106,Tênis Nike Air Jordan 1 Retro High Fragment Design x Travis Scott Couro Branco Azul,35,age group; gender; size,,,,35,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:DH3227107,Tênis Nike Air Jordan 1 Retro High Fragment Design x Travis Scott Couro Branco Azul,36,age group; gender; size,,,,36,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:DH3227108,Tênis Nike Air Jordan 1 Retro High Fragment Design x Travis Scott Couro Branco Azul,37,age group; gender; size,,,,37,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:DH3227109,Tênis Nike Air Jordan 1 Retro High Fragment Design x Travis Scott Couro Branco Azul,38,age group; gender; size,,,,38,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:DH3227110,Tênis Nike Air Jordan 1 Retro High Fragment Design x Travis Scott Couro Branco Azul,39,age group; gender; size,,,,39,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:DH3227111,Tênis Nike Air Jordan 1 Retro High Fragment Design x Travis Scott Couro Branco Azul,40,age group; gender; size,,,,40,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:DH3227112,Tênis Nike Air Jordan 1 Retro High Fragment Design x Travis Scott Couro Branco Azul,41,age group; gender; size,,,,41,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:DH3227113,Tênis Nike Air Jordan 1 Retro High Fragment Design x Travis Scott Couro Branco Azul,42,age group; gender; size,,,,42,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:DH3227114,Tênis Nike Air Jordan 1 Retro High Fragment Design x Travis Scott Couro Branco Azul,43,age group; gender; size,,,,43,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:DH3227115,Tênis Nike Air Jordan 1 Retro High Fragment Design x Travis Scott Couro Branco Azul,44,age group; gender; size,,,,44,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:DH3227116,Tênis Nike Air Jordan 1 Retro High Fragment Design x Travis Scott Couro Branco Azul,45,age group; gender; size,,,,45,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:FD4810010-1,Tênis Nike Air Jordan 1 Retro High OG 'Satin Shadow' Prateado,34,age group; gender; size,,,,34,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:FD4810010-10,Tênis Nike Air Jordan 1 Retro High OG 'Satin Shadow' Prateado,43,age group; gender; size,,,,43,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:FD4810010-11,Tênis Nike Air Jordan 1 Retro High OG 'Satin Shadow' Prateado,44,age group; gender; size,,,,44,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:FD4810010-2,Tênis Nike Air Jordan 1 Retro High OG 'Satin Shadow' Prateado,35,age group; gender; size,,,,35,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:FD4810010-3,Tênis Nike Air Jordan 1 Retro High OG 'Satin Shadow' Prateado,36,age group; gender; size,,,,36,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:FD4810010-4,Tênis Nike Air Jordan 1 Retro High OG 'Satin Shadow' Prateado,37,age group; gender; size,,,,37,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:FD4810010-5,Tênis Nike Air Jordan 1 Retro High OG 'Satin Shadow' Prateado,38,age group; gender; size,,,,38,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:FD4810010-6,Tênis Nike Air Jordan 1 Retro High OG 'Satin Shadow' Prateado,39,age group; gender; size,,,,39,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:FD4810010-7,Tênis Nike Air Jordan 1 Retro High OG 'Satin Shadow' Prateado,40,age group; gender; size,,,,40,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:FD4810010-8,Tênis Nike Air Jordan 1 Retro High OG 'Satin Shadow' Prateado,41,age group; gender; size,,,,41,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:FD4810010-9,Tênis Nike Air Jordan 1 Retro High OG 'Satin Shadow' Prateado,42,age group; gender; size,,,,42,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:dz5485-402,Tênis Nike Air Jordan 1 Retro High OG 'UNC Reimagined' Azul,34,age group; gender; size,,,,34,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
online:pt:BR:DB4612-100-1,Tênis Nike Air Jordan 1 Retro High Rare Air Sail Cinnabar Bege,34,age group; gender; size,,,,34,adult,unisex,ready_for_wave2_pilot_apply_if_lucas_approves,True,fresh missing attrs + exact adult/unisex/size suggestion,"sizes + ageGroup + gender only, exact online Merchant product resource, products.insert upsert",True
